event_id,n_before,n_after,x0,x1,x2,x3,r_bl,theta_bl,Ne,Thetae,B,bias,dtau_scatt,dtau_abs,scatter_weight_factor,nu_before_local_hz,nu_after_local_hz,nu_before_obs_hz,nu_after_obs_hz,E_before_obs,E_after_obs,w_parent_pre_abs,w_parent_at_event,w_scatter
28,0,1,1.3608906620075034,0.35964772684171303,0.46623309195079216,3.5874191495352523,1.4328245800056596,1.4647144565330632,9940443.8123943135,15.785019154668447,1742.8120822993305,100000,7.8797418029701949e-10,0.016863966000534639,1.0000876772815818e-05,196502572175.26309,508802637327878.94,200008967544.59601,174758029617390.03,1.6187325239825652e-09,1.4143691147533294e-06,2.0318702720289931e+46,1.9978921871484576e+46,2.0320484208909715e+41
29,0,1,8.5747171700995164,0.45815956813589731,0.50325966103076936,5.7093999573419811,1.5811612858916768,1.5810368539423545,14314323.937293055,14.304146985178956,2274.2200255209318,100000,8.3829804994674678e-09,0.30091040414254461,1.0005186402493775e-05,169944853399.18277,51166354005741.172,36812214960.336189,-9076254154241.1504,2.979322895752019e-10,-7.3456845339327792e-08,4.7687702581752392e+28,3.5295770631425036e+28,4.7712435343711637e+23
30,0,1,3.9840220913383826,0.38509510530575713,0.48139473533490829,4.4456776495533532,1.4697540962070856,1.5123461640049507,14033151.943996886,15.388399664294861,2398.5476947234902,100000,1.7348039563386588e-09,0.0010784154029876115,1.0002528150388438e-05,1473903560436.2607,332610231511229.62,1365456652758.1672,78551785054813.609,1.1051049965623069e-08,6.3574314115072254e-07,7.9598764516936954e+46,7.9512970114526589e+46,7.961888828168022e+41
31,1,2,11.705254763532849,0.53367064674703679,0.53987908943243379,6.5520069224004525,1.7051799483950552,1.6960801811876809,5597915.4776607556,13.263798616654375,824.69607994202909,100000,2.5293589035133389e-09,2.1252871232442842e-12,1.0003537860695653e-05,294925676151122.75,44627851753875920,78563402113795.219,36820443176123984,6.3583716149109735e-07,0.00029799888299185504,7.9618724984130438e+41,7.9618724782576901e+41,7.9646892979906374e+36
32,0,1,22.159563239650385,1.1592042265241698,0.55388005210052793,8.2112848524020912,3.1873958215787965,1.7400655026489504,822009.59314206627,7.0958126027366974,64.785631646415283,100000,1.8879341376997128e-09,9.987796863301807e-25,1.0002437928659895e-05,184336976961561.72,11666444530942242,187158977318911.16,14059275699196156,1.5147337014970877e-06,0.00011378593228752174,1.2561561534264712e+45,1.2561561510549311e+45,1.2564623953352453e+40
33,0,1,5.1218194725695652,0.36340485500151648,0.57224882900332386,4.6466496430332578,1.4382180111447862,1.797772717222204,1208010.4879034474,15.725824086062172,211.00064945599314,100000,1.7877333548028276e-09,1.4388450312326833e-29,1.0005235430647711e-05,4466802641743449.5,74438550560483776,-145271471693954.56,71285560589228280,-1.1757255633319752e-06,0.00057693540861053928,1.9475329657052417e+41,1.9475329622235721e+41,1.9485525830828499e+36
34,0,1,27.987111959702254,0.61027280329198541,0.54611521241454763,6.4865023270345432,1.8409335430160843,1.7156715393351722,3661876.5053820461,12.285703373960146,499.69314702116458,100000,7.6335178100733604e-08,5.9848783876060763e-22,1.0046644674274537e-05,2802092143167106,4.865421580360106e+19,220288376161695.56,5.276010679834393e+19,1.7828598563648592e-06,0.42700335835807124,1.491718650387002e+43,1.4917185365163975e+43,1.4986767234426573e+38
35,0,1,15.028187675826059,0.66704481215031419,0.54311187952723883,7.504252061988951,1.9484707071603493,1.7062362908001183,3744171.519498467,11.607648684455091,482.72485946336315,100000,4.4741504540071084e-10,8.2929948372741059e-14,1.0002321576676243e-05,225432474710325.69,1.1544204286959381e+17,261783605996147,4205213873779362.5,2.1186931889787152e-06,3.4034056329357255e-05,1.7442998363931068e+45,1.7442998356125363e+45,1.7447047889747611e+40
36,0,1,3.0330203961960929,0.36105435165141025,0.53081127394223482,4.1254087353195237,1.4348414447612949,1.667592798659564,10905804.618658405,15.762831163851542,1909.3766654509839,100000,6.1847508599177049e-09,2.0082317730401217e-13,1.0020368295661565e-05,1498956216110802.5,7.6786074245143316e+18,95637506674142.156,5.9045362271294525e+18,7.7402300740098184e-07,0.047787181481033517,8.4569603760709037e+42,8.456960323765013e+42,8.4741857630046994e+37
37,0,1,0.1731709710365622,0.34605801282363263,0.46340928467176778,3.2042203248222556,1.413484613672791,1.4558432043301268,9245455.9444997832,16.000997267243537,1643.1418556241431,100000,1.8632331997126921e-08,2.383533781618906e-09,1.0074976909973553e-05,307559076829779.69,1.206431601836556e+18,17163938459825.67,1.4293779829905449e+18,1.3891289858471007e-07,0.011568384450639641,1.3764349026066424e+45,1.3764348736796714e+45,1.3867549861843618e+40
38,0,1,4.7045338864636745,0.36689325841928189,0.50468341359867652,4.4267288267576035,1.4432438567622621,1.5855097045502213,17085179.28292948,15.671061639858911,2973.8402368736015,100000,1.4429187734101283e-08,1.5362715495705433e-11,1.0098629845675338e-05,1212353617722691.8,1.3971410824609557e+17,-124708580979505.48,1.2415287699494e+17,-1.009303925366387e-06,0.0010048064464554863,1.7817469125999319e+44,1.781746886863399e+44,1.7993202549021559e+39
39,0,1,9.6268760163525844,0.48126123515732794,0.516237213990556,5.9746187443222913,1.6181139379425329,1.6218070389823926,12060920.256175384,13.977485089478511,1872.4453786056365,100000,8.0530795134797319e-09,6.7684771636539771e-08,1.0005446443001103e-05,88303742588323.859,699809138552344.12,16022017968811.471,498663229584131.38,1.296709937776435e-07,4.0358309837384491e-06,1.1068516429180093e+46,1.1068515590874474e+46,1.1074544833563922e+41
40,0,1,15.716817219648394,0.7101717196334697,0.51937950741762351,7.6004877140844815,2.0343405648706758,1.6316788449282915,7218788.8962345589,11.117687879417034,891.41203463527381,100000,2.5879633996688966e-09,2.7518527791080831e-09,1.0004940972467365e-05,84758323308900.453,8.4737764069842662e+17,102651245046397.47,6.6481643460778726e+17,8.3078729430898123e-07,0.0053805586738894691,1.3860326568039706e+46,1.386032649402811e+46,1.3867174917235844e+41
41,0,1,7.6379445361546727,0.43336043266118929,0.53300309947237223,5.5715898484075819,1.5424320634160011,1.6744786216429943,8799775.0591298472,14.663312554965447,1433.1885724999972,100000,5.8047344288242295e-09,2.4760873307668022e-16,1.0003631102313088e-05,2380585973348487,1.1407726014435895e+19,1355989864249030.5,5.2955245042828198e+17,1.0974432408692843e-05,0.0042858267066040153,1.8274767682655679e+41,1.8274767576575502e+41,1.8281403437776043e+36
42,0,1,13.707401182805793,0.51195774900180158,0.43209399444046975,7.7843808950606119,1.668554610552494,1.3574633185944487,1236758.8782409118,13.55494348080108,186.20117695363854,100000,1.3427033886022965e-09,4.488949113494725e-14,1.0001051697334508e-05,90342619491278.625,70705061947779392,72229371231563.078,90945222934406112,5.8457395103183122e-07,0.00073604694865465718,4.1265121662847706e+45,4.1265121607439034e+45,4.1269461504693804e+40
43,1,2,20.401241481104396,0.8006620516215015,0.44453670602804513,9.3189611943385167,2.2270148393215852,1.3965532499087121,1540649.8337752814,10.155820716290767,173.78754209779379,100000,2.1463491104323364e-09,1.1159512843927992e-89,1.0001367735867861e-05,73939041088240272,1.3434503716659778e+19,90948039032581072,8.5103765717163315e+18,0.00073606974018126979,0.068877028450760977,4.1269450895081012e+40,4.1269450806502365e+40,4.1275095465904621e+35
44,0,1,9.6047991208543291,0.48594032810198973,0.49191245584120369,6.0795292995069667,1.6257029845342468,1.545388557480039,13179351.741088443,13.912235910146148,2036.5292699634078,100000,3.8159910408663599e-09,2.6436892808095103e-08,1.0002988516958159e-05,125514707450878.38,54749694125802816,142714778244340.91,5585528510626126,1.1550334769142999e-06,4.5205356413663948e-05,7.3770108542047175e+45,7.3770106310288676e+45,7.3792154864085495e+40
45,0,1,6.0356627131059977,0.41472043512916518,0.46398679317061731,5.0564177670648363,1.5139474350049875,1.4576575007874981,8230621.3732541902,14.93919994692194,1365.7136106032101,100000,1.8697908937067564e-09,0.00012533757997849613,1.0001004686520135e-05,3725106403571.7559,14186676139222026,4811991840455.7402,-2499879525891574,3.8944892286130338e-08,-2.0232274303883537e-05,8.7251456095311584e+46,8.7240520731143596e+46,8.7260222131491696e+41
46,0,1,5.3475127952043069,0.36268882774860622,0.51340923534630034,4.5716761535708077,1.437188576448811,1.6129226820490903,15936457.42014317,15.737088236920508,2785.581314787511,100000,2.2956340711579141e-07,4.5177649465184074e-11,1.0144405294734204e-05,1562525159586970.5,8.112756302704382e+18,-124709947222588.31,5.9223572494679706e+18,-1.009314982781167e-06,0.047931412356399382,1.7817401585124531e+44,1.781739749409664e+44,1.8074694297854289e+39
47,0,1,6.2490679826511961,0.40769497992426262,0.51069919544085629,5.2226703293369061,1.5033485397438442,1.604408840591212,15042823.639791511,15.044524169041233,2513.6655566269501,100000,6.9247151651390374e-09,0.00037374875011785761,1.0006968773986864e-05,5202705538776.1318,2951753963863674.5,3353353820271.0283,3803032706862704,2.7139697584227452e-08,3.0779083597816628e-05,7.3380479052933176e+46,7.3353057807207495e+46,7.343161625028995e+41
48,1,2,15.323204290518383,0.3920671340113917,0.5409322648343925,6.5846688902928614,1.4800370688925608,1.6993888292934158,7118428.260970844,15.281484441192024,1208.2292078927112,100000,4.0995966681425908e-07,1.7469427179392059e-48,1.0303110070048282e-05,1.6792206746651466e+17,2.6044276406673641e+19,-2497667791741541.5,3.2914896422951666e+19,-2.0214374076473671e-05,0.26639012249022948,8.7258165980153113e+41,8.7258130207831793e+41,8.9903048860405998e+36
49,0,1,14.648373980962125,0.66216763242753895,0.4538260734259611,7.1649381443138935,1.9389908017296775,1.4257366582825015,3291804.0799731039,11.664399552846492,426.47741855398556,100000,3.3617640607056633e-09,0.04204993285409965,1.0002363766907086e-05,161571147461.25082,134554148452777.92,118907851954.00043,156010392898329.47,9.6235688668272861e-10,1.26263887146718e-06,7.9469027438228208e+36,7.6196643834943468e+36,7.9487812063947887e+31
50,0,1,22.675057369024152,0.47715356069874776,0.44260255712622143,6.7621034980536914,1.6114808851858857,1.390476941927794,2629676.8413956668,14.035018130581303,409.93503211908188,100000,2.2411156712213125e-09,2.1249971168580755e-05,1.0060249484445357e-05,4348945583087.7446,3752381370158618,42409370061.37188,3373392759886592.5,3.4323174346994405e-10,2.7301878728903398e-05,1.8676289537788928e+46,1.8675892629536591e+46,1.878881321938933e+41
51,1,2,15.931423759501756,0.72145949194871428,0.46675601023666563,7.4630518739561893,2.0574338285301779,1.466357252778391,4906388.7740906086,10.992899565973755,599.06492445515823,100000,5.1167470844822208e-09,2.5514656200438093e-11,1.0003974465697894e-05,132587175615422.34,49300177734267088,156010656927487.47,14062242113286848,1.2626410083342946e-06,0.00011380994036589521,7.9487793585493077e+31,7.9487793176746041e+31,7.9519385736393761e+26
52,0,1,1.0404841335975188,0.35586014199136062,0.47219021019221702,3.454629965240998,1.4274078998765645,1.4834292954368893,12031195.693262439,15.844919621521594,2117.3785311965098,100000,9.6275630950416345e-09,3.2692867727635349e-12,1.000803166537108e-05,998839448764670.5,9.7083026746692137e+18,-235597072496137.25,7.9896267926481971e+18,-1.9067577243482437e-06,0.06466244440194141,4.3608155982976513e+43,4.3608155562993673e+43,4.3643180594607026e+38
53,0,1,10.418359873214534,0.46706880857787503,0.52608113529872136,6.619925224257849,1.5953111707334171,1.6527326298466409,10089547.596565742,14.17727391093943,1588.7812199048196,100000,6.4403180395272447e-09,1.6765112745277712e-15,1.0006543509972348e-05,1370523960588234,1.1242219100825901e+17,1049767384728856,1.3135221419672477e+17,8.4960820964081336e-06,0.0010630728403212923,9.5559024971395919e+41,9.5559024355965247e+41,9.5621554114680732e+36
54,0,1,0.72530119413850536,0.35394844123469249,0.47626802326085943,3.3905761315942442,1.4246817297552934,1.4962401230160487,13409483.435186798,15.875239338230221,2364.46017580936,100000,7.2197991358968948e-09,0.0067229188493302325,1.0004706643490939e-05,1185447986733.4839,6487242871827780,692737302924.91968,8677077644214678,5.6065306300353824e-09,7.0226190196599614e-05,6.1786981488260767e+46,6.1372985371629091e+46,6.1816062417685417e+41
55,0,1,22.942556243712364,0.38786519944256059,0.45814252131801625,6.6910749753337573,1.4738310976433733,1.4392971792697851,6906246.2206640607,15.345831334970137,1177.1509360692476,100000,2.1740814198730385e-07,0.00097995079367620358,1.0308007214317453e-05,11128930997348.438,34884994364762068,42399060716.268456,48374846066667192,3.4314830684995283e-10,0.000391512128841445,1.7968766679610156e+46,1.7951162894629419e+46,1.8522217656580854e+41
56,0,1,0.20943598426266394,0.35061480620544988,0.47408309228283779,3.210246582824734,1.4199402683773648,1.4893759599068952,12789950.952081673,15.928249902029229,2262.7502098818018,100000,2.7099060129799817e-10,0.00014251827832859225,1.0000957031897694e-05,1747402803766.2056,798610359544366.75,1524601203241.2896,341729323822540.81,1.2339054513840017e-08,2.7657178458599704e-06,7.7539846735746422e+46,7.7528796656714528e+46,7.7547267546413257e+41
57,0,1,8.6797227466841864,0.44336927638072382,0.53230862879787733,6.0019889041591874,1.5579475413594908,1.6722968776738676,8823408.6799347214,14.517281769919546,1422.7263513753167,100000,1.315526112249613e-09,4.0869517639414783e-05,1.0004737801538149e-05,4732296745591.3682,4991949964200539,3353360513441.3428,3220655586180300,2.7139751754060983e-08,2.6065731001455011e-05,6.9973315474596109e+46,6.9970455665335099e+46,7.0006467442764599e+41
58,1,2,12.242746575963361,0.50811916986811945,0.50871983723851166,7.1449672206815427,1.6621620087443885,1.5981905034039035,12541516.578532847,13.607075195849481,1895.4595263774445,100000,1.6676457422860414e-08,1.0943372317417287e-19,1.0010127196147877e-05,4101220906845474.5,4.3884491049128161e+18,3220659363237657.5,3.1957448163821681e+18,2.6065761570312322e-05,0.025864120674854593,7.0006316459421046e+41,7.0006315291963696e+41,7.0077213229258532e+36
59,0,1,11.353562783186714,0.35967479507407379,0.44633049870600849,5.8507588517465923,1.4328633645592357,1.4021886158078649,4115112.1869977368,15.784591887884853,721.46407622497452,100000,7.4636364877813997e-07,2.1016363730535366e-11,1.0391078929415798e-05,710003315949034.62,6780329358254396,-17874888327818.75,2353544911477903,-1.4466682896278126e-07,1.9047944407860047e-05,1.7943836682613225e+46,1.7943823289613688e+46,1.8645582326558054e+41
60,0,1,9.6884078508335953,0.48866498964720589,0.48226335169680518,6.1073605749297837,1.6301385148555667,1.5150750027862738,11587517.599764533,13.874381369777669,1785.6803053508788,100000,4.4992325173881446e-09,4.222547352480903e-14,1.0002513978128242e-05,1408105314127664.8,2.5428730292817926e+17,1765902591445017.2,1.4242740927950822e+17,1.429197897499161e-05,0.0011527077137474353,9.9212362194755059e+42,9.9212361748371385e+42,9.923730396561593e+37
61,1,2,43.006845229646089,1.3066333793951042,0.50450018158497356,11.235362283220637,3.6937174110106019,1.5849340642020695,2610552.176879955,6.1231439560724414,177.54421323314858,100000,9.0891461685023865e-09,1.0334200491482184e-98,1.0007844100072199e-05,39590577859344536,4.0227802807951273e+18,48377429361098272,2.1866126309346614e+18,0.00039153303621757886,0.017696911426012988,1.8522139867907629e+41,1.8522139699557192e+41,1.8536668819775143e+36
62,0,1,2.6280863071691014,0.36681384850353643,0.46764949779744514,3.9145118344478247,1.4431292534395768,1.4691642267354097,10269357.762641797,15.672306126955025,1787.6227135475128,100000,5.2456460323144715e-09,3.9646595521555709e-13,1.0011131514499455e-05,1115348676381927.1,8.7256936353739346e+18,-235596053191610.38,7.7064361205029673e+18,-1.9067494748111869e-06,0.062370497410175883,4.3608116056021905e+43,4.3608115827251873e+43,4.3656658493639057e+38
63,0,1,27.15672988089738,1.1310916451260375,0.46825696785743887,11.10371098498937,3.0990377036563581,1.4710726502131619,2270691.5700287465,7.2981246449452852,184.06410272613155,100000,8.1912905651461629e-09,9.2133677418279733e-14,1.0004811179495929e-05,58191115149271.453,3253779007525546,72229306198154.766,1534976457906632.8,5.84573424696965e-07,1.2423024559671326e-05,4.126505882776958e+45,4.1265058489751694e+45,4.1284912188262625e+40
64,0,1,12.484208036299064,0.55167891434292338,0.52055951654091215,7.0492415904987258,1.7361654453930628,1.635385952921184,9682240.2301038913,13.027078439260524,1400.9497435456192,100000,1.9273412559522425e-09,3.1244195011790248e-07,1.0004679303454361e-05,21755074560946.855,395637206010499.5,25488059211564.82,434920925710549.75,2.0628250285704825e-07,3.5199454127040406e-06,4.036358591577976e+46,4.0363573226709854e+46,4.038247326248037e+41
65,1,2,13.042988409986515,0.57065245842473578,0.51677355580545792,7.1891616254625701,1.7694211486279026,1.6234920064879015,9998344.7143801004,12.782238676308118,1419.4977307068573,100000,5.7876813442504649e-09,3.2573924226099494e-11,1.0003991354576579e-05,394404085686119.5,67255636460755816,434922027689753.5,75628699020184928,3.5199543313520377e-06,0.00061208572972191934,4.0382468395789665e+41,4.0382468160753387e+41,4.0398586470794171e+36
66,1,2,12.537602725621094,0.51464690443603667,0.50659826217859505,7.2363732475951279,1.6730476517862642,1.5915253787816301,12579128.695823964,13.518541098647983,1888.7742795396089,100000,4.8136117648352068e-09,2.5019557405414649e-20,1.0010225849835831e-05,4033671811633783.5,8.9975125215654595e+18,3220659610517653.5,5.2924870660054026e+18,2.6065763571623446e-05,0.042833684167635111,7.0006301043135535e+41,7.000630070615238e+41,7.0077888435338442e+36
67,0,1,13.902628528548858,0.55535531894498769,0.52794076679703583,7.6655456320866149,1.742560039381418,1.6585748345001299,8043562.3523244374,12.979273557023523,1159.5740631277888,100000,9.8465741846102405e-09,0.0066673631086476828,1.0005702824716802e-05,702303509595.84338,11698704609105512,692743417066.11841,1439547936928647.2,5.6065801136127247e-09,1.1650692936149622e-05,2.4464806103329202e+43,2.4302232687808962e+43,2.4478757953422988e+38
68,1,2,13.948998840313726,0.55681372218388148,0.52770240996541617,7.6750513331561852,1.7451032486483637,1.6578260144289807,8073340.6445988361,12.960358338789868,1162.1708037961923,100000,1.9931125060329826e-09,7.1719082726469033e-37,1.0006526994770873e-05,11688641204668306,2.1282078205322268e+18,1439546801260916,1.6565499684929833e+18,1.1650683744850274e-05,0.013406955420656272,2.4478757638328245e+38,2.4478757589539327e+38,2.4494734910638529e+33
69,2,3,21.178547532435875,0.92886504915438162,0.54817654219543177,8.7689002500459896,2.5316342660337576,1.7221473978314237,1754203.9488175346,8.9338194478236392,174.06719440192336,100000,1.5583730989720755e-09,0,1.0001394668669104e-05,6.8411961576143964e+18,3.9226184588712942e+20,5.2932418153598351e+18,4.7025447206460509e+20,0.042839792580385179,3.8059103940401999,7.0077843071403857e+36,7.0077842962196429e+36,7.0087616608616863e+31
70,0,1,11.396696501681804,0.35536442113791084,0.44649624855611153,5.8516092522820502,1.426700479370252,1.4027093343192822,4188708.2673466355,15.852776225779614,737.53921582348221,100000,5.3188607410514636e-07,6.3245972319206792e-12,1.0485941833393433e-05,783062141899068.75,6625991118102944,-17874631157414.73,3960152074578584.5,-1.4466474760561862e-07,3.2050697734880567e-05,1.7943823289613688e+46,1.7943813745433014e+46,1.8815788728357953e+41
71,0,1,16.932052527288075,0.78493148881672403,0.50591563125996875,7.721401202040866,2.1922567414847065,1.5893808305025605,7357259.3237451743,10.316840638542924,843.06771840740021,100000,6.5296059394937628e-09,3.8320092160047948e-36,1.0006737786151273e-05,17647130732391102,4.3363056800797911e+18,19588099507813544,1.6648454337465728e+18,0.00015853236055145755,0.013474093107393037,4.6368647694900999e+34,4.6368647392131996e+34,4.6399889898130195e+29
72,0,1,10.117200706332085,0.5001604209784144,0.47239629472806899,6.2154481514977169,1.6489857813954716,1.4840767291007402,9066580.094218839,13.715802583530524,1381.224909629856,100000,3.2762821909496081e-09,2.8543814612967607e-10,1.0002121660834278e-05,252390883251192.09,2.5602471255647626e+17,307864168902675.44,-36685374595899896,2.4916369965286959e-06,-0.00029690573248735016,2.2191286157427441e+45,2.2191286078388285e+45,2.2195994395697689e+40
73,1,2,12.279994720999314,0.48804989126689102,0.479013264061176,6.4559615181581078,1.6291361276103797,1.5048645513466583,10899778.459446641,13.882918104482783,1680.7305984419602,100000,3.0652722903185038e-07,5.6681341715022957e-67,1.0240710852017949e-05,5.2254071045049139e+17,2.1129130537479891e+20,-36688240789319480,2.5601868971021222e+20,-0.0002969289294497927,2.0720359935307227,2.219589215598034e+40,2.2195885352336064e+40,2.2730171367196793e+35
74,0,1,18.331620368184357,0.86377238445257443,0.46213690323001255,8.1393099238202584,2.3720922804631468,1.4518459001401445,3130182.8704115939,9.5346895341917932,331.49420502212564,100000,2.8196249972739694e-09,2.1806277526727338e-10,1.000353676091681e-05,52714597962023.406,8939753267208652,66247432212521.742,3508286896050010,5.3616032555554595e-07,2.8393617405338339e-05,2.5998764077115048e+46,2.5998763998138919e+46,2.6007959218382379e+41
75,1,2,22.020494112037817,0.81719469034221626,0.44103460756737162,8.4512334602587647,2.2641393082086707,1.385551083112512,1212415.4308301925,9.9892985200470008,134.51977149953635,100000,4.1553340540638119e-08,1.1394186526229014e-60,1.0020885547257973e-05,13098024729509174,1.031309777784115e+20,1437970854577428.5,7.5424175729651941e+19,1.1637929135974777e-05,0.61043046142889201,2.4478626266878987e+38,2.4478625249710314e+38,2.4529751217449703e+33
76,0,1,9.544805304511101,0.48119678898386986,0.5143612001530482,5.9721687663734047,1.6180096600512051,1.6159133676924453,12410146.585424302,13.978385913934128,1926.7865745579797,100000,2.2513834804472044e-09,0.00016085860039539543,1.000458895320399e-05,3958529649132.9092,14704334307306540,1222170424578.0735,4469485854009021.5,9.8913915730953002e-09,3.6172888676860092e-05,6.7627468418247806e+46,6.7616590680998891e+46,6.765850234703537e+41
77,1,2,20.665403311180082,0.6342876746745123,0.51137449037972593,8.9202827680191312,1.8856784464284373,1.6065303422101713,9491037.1953095812,11.994178266982406,1264.3981414374439,100000,1.0255268052185095e-07,3.2134737082755364e-25,1.0051955142470313e-05,10188734210002434,1.9847922415144436e+19,3508282570831777,5.3248669035149537e+18,2.8393582400050764e-05,0.043095743897963425,2.6007698598197897e+41,2.6007695931038829e+41,2.6142821966797331e+36
78,1,2,32.835276880570376,1.164589430985228,0.49134997071026221,10.510920411248707,3.204606900772514,1.5436214583249197,3376038.2648578482,7.057702907404007,264.64909138048796,100000,1.841649901127127e-08,1.0009179919060111e-42,1.0012587057213814e-05,4265548847385987.5,3.6376892644916823e+18,3961327134821073,4.0689375501469988e+18,3.206020784962945e-05,0.032931131195446474,1.8815730094114126e+41,1.8815729747594252e+41,1.8839413561235556e+36
79,0,1,22.007510127980254,1.1510395390644432,0.50762767889696014,8.5280867837391554,3.1614776816210028,1.5947593867815284,3497408.0862724795,7.1539848508664718,277.90348947661545,100000,1.0564252318822697e-08,1.1418810568766982e-28,1.0008346530034571e-05,1486235161560254.2,1.1586208307662239e+18,1766003486367067.2,6.0707504884105856e+17,1.4292795547837482e-05,0.0049132403317776983,9.9212018027655993e+42,9.921201697955521e+42,9.9294825636481822e+37
80,0,1,6.1417008407889737,0.41662371914854024,0.48120333656339709,5.0738843820763142,1.5168316508344846,1.511744867030465,13128905.469677426,14.910793447793818,2174.3474806415284,100000,2.6190543841084978e-09,1.8370649571408055e-18,1.0001567041419517e-05,5745906478453443,1.1925647473776878e+20,6396082754936791,1.0434539567035954e+20,5.1765414864169334e-05,0.84449856310457316,2.2451251532173582e+39,2.2451251473372534e+39,2.2454769736280675e+34
81,1,2,13.11492437431092,0.42619297046161569,0.48599150192088397,6.4549700901151379,1.5314162647254788,1.5267873321417189,13922036.367980663,14.768788840520418,2283.7434726072206,100000,2.6466900096713536e-07,1.2732046368880189e-75,1.0378194063456722e-05,1.2174442657703631e+18,5.2652913099302765e+20,-36670195266185448,2.2315351348827406e+20,-0.00029678288162219803,1.8060482715301691,2.2195738339588741e+40,2.2195732465065627e+40,2.3035167986995864e+35
82,1,2,31.607414491637705,0.95218718224203625,0.48777594767104249,12.865572506039861,2.5913712667924469,1.5323933338011464,4976054.031068271,8.7278745930775994,482.38440474523748,100000,1.0977582839329133e-08,2.9215519622821158e-33,1.0011036067569612e-05,5397720392504984,3.7961986115113984e+17,4469470015538990.5,3.928787154507847e+17,3.6172760491374795e-05,0.0031796852035590631,6.765827016900517e+41,6.7658269426280916e+41,6.773293829312799e+36
83,0,1,5.9059396025322624,0.34814442051183636,0.47076748294657983,4.6478786820274927,1.4164367974965004,1.4789596659739335,11733567.288953941,15.967647466264719,2080.9932808370313,100000,8.076720944583128e-08,0.0018235513621955087,1.0304290849151124e-05,7734310814758.2559,12776137811032218,-393829170250.27649,2608596488880948,-3.187377519135712e-09,2.1112153271611671e-05,8.8856004960359347e+45,8.8694111956331306e+45,9.155981188051578e+40
84,0,1,25.723411227793246,1.1772836498808361,0.56615577549227836,10.33757579540695,3.2455461785664821,1.778630825073974,369629.52185606392,6.9686771336154081,28.60992163026491,100000,9.5430192617527548e-10,2.8266229505813016e-06,1.0000861839986263e-05,553438575357.42981,744819320460270.12,692743843648.02002,261463282614895.91,5.6065835660679153e-09,2.1161007158421914e-06,1.5706787419953511e+43,1.5706743007861482e+43,1.5708141093698936e+38
85,1,2,35.95576064972483,0.75573776750844568,0.51177336818984798,13.96750054507263,2.1291817851806769,1.6077834538081308,7410391.6025642557,10.622467089511515,874.31157319868589,100000,6.3354283746558422e-09,7.0822553574837892e-31,1.0010591065432823e-05,3615719627467863.5,39375394649235704,3508264720069362.5,12309304421341288,2.8393437928480047e-05,9.9622890208584029e-05,2.6007389082165299e+41,2.6007388917397348e+41,2.6034933678115909e+36
86,0,1,26.707601199638219,0.51669832126462922,0.48038335528808462,6.4908956894327394,1.6764832926550699,1.5091688198798621,10580870.053225778,13.490837361611876,1585.477055459585,100000,2.8347715288504708e-07,1.975997773552803e-06,1.0196156965451093e-05,102014702712764.53,19918467806203952,3602488902117.2427,23436383768691312,2.9156022476058146e-08,0.00018967767853938272,4.8805291154460928e+46,4.8805180880253863e+46,4.9762640935542543e+41
87,0,1,11.457810703706226,0.47688964599604688,0.44643900857384017,6.1226171164044825,1.6110556478028308,1.4025295096114869,3274616.8387552905,14.038722667037952,510.60816996582645,100000,3.1773952553470606e-08,0.0727891792461966,1.0025291851089592e-05,414144885743.53595,2569723893082.7896,-51196859616.313751,1204901018163.8674,-4.1435153035434878e-10,9.7516250907433756e-09,4.3919107677300392e+33,4.0835845789940732e+33,4.4030187230436599e+28
88,1,2,13.123414932236274,0.42514968815597254,0.48608725677132725,6.4545123463042309,1.5298193983699639,1.527088154876417,13969582.047535101,14.784204896844621,2293.9347459600335,100000,1.2628214211260658e-07,2.6605784418243093e-76,1.0378686765912012e-05,1.2345815640101829e+18,1.830900887550008e+20,-36670239543861136,1.9253959252570967e+20,-0.00029678323997469897,1.5582806331232302,2.2195732465065627e+40,2.2195729662141162e+40,2.3036255479490022e+35
89,2,3,49.507892099645879,0.4001180481731641,0.48408876537265189,12.732344419827452,1.4920008152164825,1.5208097089800763,14259823.430225108,15.158948446946701,2400.9487951202136,100000,1.4109573924717508e-07,5.163543859428678e-58,1.0280274131752525e-05,5.5656571897371923e+17,2.3356118078002862e+21,12308505364441176,6.6393708454350173e+20,9.9616423201586286e-05,5.3734418302474083,2.6034756984225801e+36,2.6034753310832776e+36,2.676444387513999e+31
90,1,2,13.375642887629548,0.38819457440776589,0.48923439330369811,6.4356127686919571,1.4743166206650529,1.5369751758863575,15630081.025099803,15.34077763463501,2663.2275713149097,100000,5.5600293642806778e-08,3.0729196331416289e-84,1.0427354261402238e-05,2.09761884277486e+18,5.1689409989587652e+20,-36660533527413560,3.9425872402685578e+20,-0.00029670468627435804,3.1908540266017753,2.2195626025960778e+40,2.2195624791877488e+40,2.3144165562629256e+35
91,0,1,27.150043244776697,0.41908152140117455,0.52869393551746724,6.4698253514665636,1.520564308270683,1.6609409838191509,10341307.968155826,14.874190665695227,1708.4744564520788,100000,4.3721320606158683e-07,1.8684373316565726e-07,1.0341929955322118e-05,233584758791630.81,63954930558861952,3602087678703.2139,20242033288715968,2.9152775254707791e-08,0.00016382484264699967,4.8801753733507101e+46,4.8801723278443541e+46,5.0470431880881007e+41
